"Vorwahl";"Ortsnetz";"10_oder_11";"Losgr";"Sum_RNB";"Stand"
"09166";"MÅnchsteinach";1011;3;191;"07.10.2008"
"09167";"Oberscheinfeld";1011;10;475;"07.10.2008"
"09170";"Schwanstetten";1011;10;498;"07.10.2008"
"09171";"Roth Mittelfr";11;4;918;"07.10.2008"
"09172";"GeorgensgmÅnd";1011;4;283;"07.10.2008"
"09173";"ThalmÑssing";1011;4;249;"07.10.2008"
"09174";"Hilpoltstein";1011;3;177;"07.10.2008"
"09175";"Spalt";1011;3;188;"07.10.2008"
"09176";"Allersberg";1011;4;237;"07.10.2008"
"09177";"Heideck";1011;3;195;"07.10.2008"
"09178";"Abenberg Mittelfr";1011;4;276;"07.10.2008"
"09179";"Freystadt";1011;10;521;"07.10.2008"
"09180";"Pyrbaum";1011;4;231;"07.10.2008"
"09181";"Neumarkt i d Opf";11;4;1931;"07.10.2008"
"09182";"Velburg";1011;4;217;"07.10.2008"
"09183";"Burgthann";1011;4;302;"07.10.2008"
"09184";"Deining Oberpf";1011;4;257;"07.10.2008"
"09185";"MÅhlhausen Oberpf";1011;10;383;"07.10.2008"
"09186";"Lauterhofen Oberpf";1011;3;197;"07.10.2008"
"09187";"Altdorf b NÅrnberg";11;4;965;"07.10.2008"
"09188";"Postbauer-Heng";1011;4;251;"07.10.2008"
"09189";"Berg b Neumarkt i d Opf";1011;3;192;"07.10.2008"
"09190";"Heroldsbach";1011;3;200;"07.10.2008"
"09191";"Forchheim Oberfr";11;4;1672;"07.10.2008"
"09192";"GrÑfenberg";1011;4;250;"07.10.2008"
"09193";"Hîchstadt a d Aisch";11;4;1169;"07.10.2008"
"09194";"Ebermannstadt";1011;4;222;"07.10.2008"
"09195";"Adelsdorf Mittelfr";11;4;748;"07.10.2008"
"09196";"Wiesenttal";1011;4;265;"07.10.2008"
"09197";"Egloffstein";1011;4;227;"07.10.2008"
"09198";"Heiligenstadt i Ofr";1011;4;277;"07.10.2008"
"09199";"Kunreuth";1011;4;231;"07.10.2008"
"09201";"Gesees";11;4;1368;"07.10.2008"
"09202";"Waischenfeld";1011;4;221;"07.10.2008"
"09203";"Neudrossenfeld";1011;4;236;"07.10.2008"
"09204";"Plankenfels";1011;4;305;"07.10.2008"
"09205";"Vorbach";1011;4;275;"07.10.2008"
"09206";"Mistelgau-Obernsees";1011;4;303;"07.10.2008"
"09207";"Kînigsfeld Oberfr";1011;10;359;"07.10.2008"
"09208";"Bindlach";1011;4;230;"07.10.2008"
"09209";"Emtmannsberg";1011;3;184;"07.10.2008"
"0921";"Bayreuth";1011;10;2049;"07.10.2008"
"09220";"Kasendorf-Azendorf";1011;10;597;"07.10.2008"
"09221";"Kulmbach";11;4;743;"07.10.2008"
"09222";"Presseck";1011;10;371;"07.10.2008"
"09223";"Rugendorf";1011;4;261;"07.10.2008"
"09225";"Stadtsteinach";1011;3;191;"07.10.2008"
"09227";"Neuenmarkt";1011;3;177;"07.10.2008"
"09228";"Thurnau";1011;4;282;"07.10.2008"
"09229";"Mainleus";1011;3;177;"07.10.2008"
"09231";"Marktredwitz";11;4;1256;"07.10.2008"
"09232";"Wunsiedel";11;4;1349;"07.10.2008"
"09233";"Arzberg Oberfr";1011;3;161;"07.10.2008"
"09234";"Neusorg";1011;3;198;"07.10.2008"
"09235";"Thierstein";1011;4;295;"07.10.2008"
"09236";"Nagel";1011;4;307;"07.10.2008"
"09238";"Rîslau";1011;4;304;"07.10.2008"
"09241";"Pegnitz";11;4;1198;"07.10.2008"
"09242";"Gî·weinstein";1011;4;213;"07.10.2008"
"09243";"Pottenstein";1011;3;190;"07.10.2008"
"09244";"Betzenstein";1011;4;316;"07.10.2008"
"09245";"Obertrubach";1011;4;301;"07.10.2008"
"09246";"Pegnitz-Trockau";1011;4;297;"07.10.2008"
"09251";"MÅnchberg";1011;3;167;"07.10.2008"
"09252";"Helmbrechts";1011;3;151;"07.10.2008"
"09253";"Weissenstadt";1011;3;195;"07.10.2008"
"09254";"Gefrees";1011;4;304;"07.10.2008"
"09255";"Marktleugast";1011;4;263;"07.10.2008"
"09256";"Stammbach";1011;10;354;"07.10.2008"
"09257";"Zell Oberfr";1011;4;350;"07.10.2008"
"09260";"Wilhelmsthal Oberfr";1011;3;191;"07.10.2008"
"09261";"Kronach";1011;4;261;"07.10.2008"
"09262";"Wallenfels";1011;4;212;"07.10.2008"
"09263";"Ludwigsstadt";1011;4;235;"07.10.2008"
"09264";"KÅps";1011;4;236;"07.10.2008"
"09265";"Pressig";1011;4;234;"07.10.2008"
"09266";"Mitwitz";1011;4;208;"07.10.2008"
"09267";"Nordhalben";1011;4;313;"07.10.2008"
"09268";"Teuschnitz";1011;4;299;"07.10.2008"
"09269";"Tettau Kr Kronach";1011;4;295;"07.10.2008"
"09270";"Creussen";1011;4;298;"07.10.2008"
"09271";"Thurnau-Alladorf";1011;10;548;"07.10.2008"
"09272";"Fichtelberg";1011;10;368;"07.10.2008"
"09273";"Bad Berneck i Fichtelgebirge";1011;2;148;"07.10.2008"
"09274";"Hollfeld";1011;3;200;"07.10.2008"
"09275";"Speichersdorf";1011;4;218;"07.10.2008"
"09276";"BischofsgrÅn";1011;4;276;"07.10.2008"
"09277";"Warmensteinach";1011;4;293;"07.10.2008"
"09278";"Weidenberg";1011;4;212;"07.10.2008"
"09279";"Mistelgau";1011;3;190;"07.10.2008"
"09280";"Selbitz Oberfr";1011;10;391;"07.10.2008"
"09281";"Hof Saale";11;4;730;"07.10.2008"
"09282";"Naila";1011;3;171;"07.10.2008"
"09283";"Rehau";1011;4;240;"07.10.2008"
"09284";"Schwarzenbach a d Saale";1011;4;213;"07.10.2008"
"09285";"Kirchenlamitz";1011;4;225;"07.10.2008"
"09286";"Oberkotzau";1011;3;194;"07.10.2008"
"09287";"Selb";11;4;1288;"07.10.2008"
"09288";"Bad Steben";1011;3;162;"07.10.2008"
"09289";"Schwarzenbach a Wald";1011;4;280;"07.10.2008"
"09292";"Konradsreuth";1011;4;273;"07.10.2008"
"09293";"Berg Oberfr";1011;4;265;"07.10.2008"
"09294";"Regnitzlosau";1011;10;398;"07.10.2008"
"09295";"Tîpen";1011;4;272;"07.10.2008"
"09302";"Rottendorf Unterfr";1011;10;359;"07.10.2008"
"09303";"Eibelstadt";1011;4;228;"07.10.2008"
"09305";"Estenfeld";1011;4;265;"07.10.2008"
"09306";"Kist";1011;4;259;"07.10.2008"
"09307";"Altertheim";1011;4;235;"07.10.2008"
"0931";"WÅrzburg";11;4;6809;"07.10.2008"
"09321";"Kitzingen";11;4;1517;"07.10.2008"
"09323";"Iphofen";1011;4;253;"07.10.2008"
"09324";"Dettelbach";1011;4;211;"07.10.2008"
"09325";"Kleinlangheim";1011;4;267;"07.10.2008"
"09326";"Markt Einersheim";1011;4;317;"07.10.2008"
"09331";"Ochsenfurt";1011;3;167;"07.10.2008"
"09332";"Marktbreit";1011;10;402;"07.10.2008"
"09333";"Sommerhausen";1011;3;197;"07.10.2008"
"09334";"Giebelstadt";1011;4;285;"07.10.2008"
"09335";"Aub Kr WÅrzburg";1011;4;231;"07.10.2008"
"09336";"BÅtthard";1011;4;308;"07.10.2008"
"09337";"Gaukînigshofen";1011;4;271;"07.10.2008"
"09338";"Rîttingen Unterfr";1011;4;206;"07.10.2008"
"09339";"Ippesheim";1011;4;286;"07.10.2008"
"09340";"Kînigheim-Brehmen";1011;4;275;"07.10.2008"
"09341";"Tauberbischofsheim";11;4;1537;"07.10.2008"
"09342";"Wertheim";11;4;1457;"07.10.2008"
"09343";"Lauda-Kînigshofen";1011;3;194;"07.10.2008"
"09344";"Gerchsheim";1011;4;230;"07.10.2008"
"09345";"KÅlsheim Baden";1011;4;325;"07.10.2008"
"09346";"GrÅnsfeld";1011;4;229;"07.10.2008"
"09347";"Wittighausen";1011;10;371;"07.10.2008"
"09348";"Werbach-Gamburg";1011;10;377;"07.10.2008"
"09349";"Werbach-Wenkheim";1011;4;239;"07.10.2008"
"09350";"Eussenheim-Hundsbach";1011;4;290;"07.10.2008"
"09351";"GemÅnden a Main";1011;4;292;"07.10.2008"
"09352";"Lohr a Main";11;4;705;"07.10.2008"
"09353";"Karlstadt";1011;3;178;"07.10.2008"
"09354";"Rieneck";1011;4;262;"07.10.2008"
"09355";"Frammersbach";1011;4;238;"07.10.2008"
"09356";"Burgsinn";1011;10;502;"07.10.2008"
"09357";"GrÑfendorf Bay";1011;4;248;"07.10.2008"
"09358";"Gîssenheim";1011;4;236;"07.10.2008"
"09359";"Karlstadt-Wiesenfeld";1011;4;240;"07.10.2008"
"09360";"ThÅngen";1011;4;233;"07.10.2008"
"09363";"Arnstein Unterfr";1011;4;239;"07.10.2008"
"09364";"Zellingen";11;4;997;"07.10.2008"
"09365";"Rimpar";1011;4;314;"07.10.2008"
"09366";"Geroldshausen Unterfr";1011;10;351;"07.10.2008"
"09367";"Unterpleichfeld";1011;4;227;"07.10.2008"
"09369";"Uettingen";1011;4;212;"07.10.2008"
"09371";"Miltenberg";11;4;551;"07.10.2008"
"09372";"Klingenberg a Main";11;4;1648;"07.10.2008"
"09373";"Amorbach";1011;3;175;"07.10.2008"
"09374";"Eschau";1011;4;217;"07.10.2008"
"09375";"Freudenberg Baden";1011;4;213;"07.10.2008"
"09376";"Collenberg";1011;4;219;"07.10.2008"
"09377";"Freudenberg-Boxtal";1011;4;261;"07.10.2008"
"09378";"EichenbÅhl-Riedern";1011;4;263;"07.10.2008"
"09381";"Volkach";1011;4;216;"07.10.2008"
"09382";"Gerolzhofen";1011;3;168;"07.10.2008"
"09383";"Wiesentheid";1011;4;253;"07.10.2008"
"09384";"Schwanfeld";1011;3;162;"07.10.2008"
"09385";"Kolitzheim";1011;10;438;"07.10.2008"
"09386";"Prosselsheim";1011;4;313;"07.10.2008"
"09391";"Marktheidenfeld";11;4;883;"07.10.2008"
"09392";"Faulbach Unterfr";1011;10;455;"07.10.2008"
"09393";"Rothenfels Unterfr";1011;4;331;"07.10.2008"
"09394";"Esselbach";1011;4;249;"07.10.2008"
"09395";"Triefenstein";1011;4;275;"07.10.2008"
"09396";"Urspringen b Lohr";1011;4;252;"07.10.2008"
"09397";"Wertheim-Dertingen";1011;4;303;"07.10.2008"
"09398";"Birkenfeld b WÅrzburg";1011;4;272;"07.10.2008"
"09401";"Neutraubling";11;4;643;"07.10.2008"
"09402";"Regenstauf";11;4;771;"07.10.2008"
"09403";"Donaustauf";1011;4;216;"07.10.2008"
"09404";"Nittendorf";1011;4;259;"07.10.2008"
"09405";"Bad Abbach";1011;4;225;"07.10.2008"
"09406";"Mintraching";1011;4;276;"07.10.2008"
"09407";"Wenzenbach";1011;4;216;"07.10.2008"
"09408";"Altenthann";1011;4;272;"07.10.2008"
"09409";"Pielenhofen";1011;3;191;"07.10.2008"
"0941";"Regensburg";11;4;11891;"07.10.2008"
"09420";"Feldkirchen Niederbay";1011;4;298;"07.10.2008"
"09421";"Straubing";11;4;1305;"07.10.2008"
"09422";"Bogen Niederbay";1011;4;278;"07.10.2008"
"09423";"Geiselhîring";1011;4;222;"07.10.2008"
"09424";"Strasskirchen";1011;4;283;"07.10.2008"
"09426";"Oberschneiding";1011;3;172;"07.10.2008"
"09427";"Leiblfing";1011;4;239;"07.10.2008"
"09428";"Kirchroth";1011;4;226;"07.10.2008"
"09429";"Rain Niederbay";1011;3;197;"07.10.2008"
"09431";"Schwandorf";11;4;949;"07.10.2008"
"09433";"Nabburg";1011;4;224;"07.10.2008"
"09434";"Bodenwîhr";1011;4;263;"07.10.2008"
"09435";"Schwarzenfeld";1011;4;274;"07.10.2008"
"09436";"Nittenau";1011;3;196;"07.10.2008"
"09438";"Fensterbach";1011;4;231;"07.10.2008"
"09439";"Neunburg-Kemnath";1011;10;612;"07.10.2008"
"09441";"Kelheim";11;4;907;"07.10.2008"
"09442";"Riedenburg";1011;4;289;"07.10.2008"
"09443";"Abensberg";1011;4;232;"07.10.2008"
"09444";"Siegenburg";1011;3;188;"07.10.2008"
"09445";"Neustadt a d Donau";1011;3;160;"07.10.2008"
"09446";"Altmannstein";1011;4;313;"07.10.2008"
"09447";"Essing";1011;10;392;"07.10.2008"
"09448";"Hausen Niederbay";1011;4;274;"07.10.2008"
"09451";"Schierling";1011;3;183;"07.10.2008"
"09452";"Langquaid";11;4;1198;"07.10.2008"
"09453";"Thalmassing";1011;4;228;"07.10.2008"
"09454";"Aufhausen Oberpf";1011;4;293;"07.10.2008"
"09461";"Roding";1011;3;180;"07.10.2008"
"09462";"Falkenstein Oberpf";1011;4;215;"07.10.2008"
"09463";"Wald Oberpf";1011;4;226;"07.10.2008"
"09464";"Walderbach";1011;4;246;"07.10.2008"
"09465";"Neukirchen-Balbini";1011;4;301;"07.10.2008"
"09466";"Stamsried";1011;4;269;"07.10.2008"
"09467";"Michelsneukirchen";1011;3;193;"07.10.2008"
"09468";"Zell Oberpf";1011;4;203;"07.10.2008"
"09469";"Roding-NeubÑu";1011;10;565;"07.10.2008"
"09471";"Burglengenfeld";11;4;826;"07.10.2008"
"09472";"Hohenfels  Oberpf";1011;4;260;"07.10.2008"
"09473";"KallmÅnz";1011;3;187;"07.10.2008"
"09474";"SchmidmÅhlen";1011;4;234;"07.10.2008"
"09480";"SÅnching";1011;4;208;"07.10.2008"
"09481";"Pfatter";1011;4;233;"07.10.2008"
"09482";"Wîrth a d Donau";1011;4;280;"07.10.2008"
"09484";"Brennberg";1011;4;248;"07.10.2008"
"09491";"Hemau";1011;3;170;"07.10.2008"
"09492";"Parsberg";1011;3;174;"07.10.2008"
"09493";"Beratzhausen";1011;3;187;"07.10.2008"
"09495";"Breitenbrunn Oberpf";1011;4;285;"07.10.2008"
"09497";"Seubersdorf i d Opf";1011;4;284;"07.10.2008"
"09498";"Laaber";1011;4;293;"07.10.2008"
"09499";"Painten";1011;4;294;"07.10.2008"
"09502";"Frensdorf";1011;4;225;"07.10.2008"
"09503";"Oberhaid Oberfr";1011;4;236;"07.10.2008"
"09504";"Stadelhofen";1011;4;322;"07.10.2008"
"09505";"Litzendorf";1011;4;234;"07.10.2008"
"0951";"Bamberg";1011;10;1777;"07.10.2008"
"09521";"Hassfurt";11;4;1138;"07.10.2008"
"09522";"Eltmann";1011;4;203;"07.10.2008"
"09523";"Hofheim i Ufr";1011;4;274;"07.10.2008"
"09524";"Zeil a Main";1011;4;297;"07.10.2008"
"09525";"Kînigsberg i Bay";1011;10;362;"07.10.2008"
"09526";"Riedbach";1011;4;240;"07.10.2008"
"09527";"Knetzgau";1011;4;230;"07.10.2008"
"09528";"Donnersdorf";1011;4;269;"07.10.2008"
"09529";"Oberaurach";1011;4;243;"07.10.2008"
"09531";"Ebern";1011;4;244;"07.10.2008"
"09532";"Maroldsweisach";1011;4;303;"07.10.2008"
"09533";"Untermerzbach";1011;4;301;"07.10.2008"
"09534";"Burgpreppach";1011;4;221;"07.10.2008"
"09535";"Pfarrweisach";1011;4;301;"07.10.2008"
"09536";"Kirchlauter";1011;4;266;"07.10.2008"
"09542";"Schesslitz";1011;4;206;"07.10.2008"
"09543";"Hirschaid";11;4;1383;"07.10.2008"
"09544";"Baunach";1011;4;218;"07.10.2008"
"09545";"Buttenheim";1011;4;284;"07.10.2008"
"09546";"Burgebrach";1011;4;250;"07.10.2008"
"09547";"Zapfendorf";1011;3;188;"07.10.2008"
"09548";"MÅhlhausen Mittelfr";1011;3;200;"07.10.2008"
"09549";"Lisberg";1011;3;172;"07.10.2008"
"09551";"Burgwindheim";1011;10;356;"07.10.2008"
"09552";"Burghaslach";1011;4;280;"07.10.2008"
"09553";"Ebrach Oberfr";1011;10;438;"07.10.2008"
"09554";"Untersteinbach Unterfr";1011;10;448;"07.10.2008"
"09555";"SchlÅsselfeld-Aschbach";1011;4;346;"07.10.2008"
"09556";"Geiselwind";1011;4;339;"07.10.2008"
"09560";"Grub a Forst";1011;4;314;"07.10.2008"
"09561";"Coburg";11;4;1825;"07.10.2008"
"09562";"Sonnefeld";1011;4;250;"07.10.2008"
"09563";"Rîdental";1011;4;214;"07.10.2008"
"09564";"Bad Rodach";1011;4;253;"07.10.2008"
"09565";"Untersiemau";1011;4;242;"07.10.2008"
"09566";"Meeder";1011;4;219;"07.10.2008"
"09567";"Se·lach-GemÅnda";1011;4;263;"07.10.2008"
"09568";"Neustadt b Coburg";11;4;997;"07.10.2008"
"09569";"Sesslach";1011;4;292;"07.10.2008"
"09571";"Lichtenfels Bay";11;4;995;"07.10.2008"
"09572";"Burgkunstadt";1011;3;186;"07.10.2008"
"09573";"Staffelstein Oberfr";1011;4;204;"07.10.2008"
"09574";"Marktzeuln";1011;4;264;"07.10.2008"
"09575";"Weismain";1011;4;315;"07.10.2008"
"09576";"Lichtenfels-Isling";1011;4;300;"07.10.2008"
"09602";"Neustadt a d Waldnaab";11;4;1392;"07.10.2008"
"09603";"Floss";1011;3;189;"07.10.2008"
"09604";"Wernberg-Kîblitz";1011;4;315;"07.10.2008"
"09605";"Weiherhammer";1011;4;340;"07.10.2008"
"09606";"Pfreimd";1011;4;242;"07.10.2008"
"09607";"Luhe-Wildenau";1011;4;229;"07.10.2008"
"09608";"Kohlberg Oberpf";1011;4;349;"07.10.2008"
"0961";"Weiden i d Opf";1011;30;3174;"07.10.2008"
"09621";"Amberg Oberpf";1011;4;280;"07.10.2008"
"09622";"Hirschau Oberpf";1011;4;314;"07.10.2008"
"09624";"Ensdorf Oberpf";1011;3;193;"07.10.2008"
"09625";"Kastl b Amberg";1011;4;280;"07.10.2008"
"09626";"Hohenburg";1011;4;255;"07.10.2008"
"09627";"Freudenberg Oberpf";1011;4;288;"07.10.2008"
"09628";"Ursensollen";1011;3;196;"07.10.2008"
"09631";"Tirschenreuth";1011;4;262;"07.10.2008"
"09632";"Waldsassen";1011;3;196;"07.10.2008"
"09633";"Mitterteich";1011;3;182;"07.10.2008"
"09634";"Wiesau";1011;4;225;"07.10.2008"
"09635";"BÑrnau";1011;4;206;"07.10.2008"
"09636";"Plî·berg";1011;4;290;"07.10.2008"
"09637";"Falkenberg Oberpf";1011;10;486;"07.10.2008"
"09638";"Neualbenreuth";1011;4;321;"07.10.2008"
"09639";"MÑhring";1011;4;322;"07.10.2008"
"09641";"Grafenwîhr";1011;4;248;"07.10.2008"
"09642";"Kemnath Stadt";11;4;1509;"07.10.2008"
"09643";"Auerbach i d Opf";1011;4;201;"07.10.2008"
"09644";"Pressath";1011;4;238;"07.10.2008"
"09645";"Eschenbach i d Opf";1011;4;270;"07.10.2008"
"09646";"Freihung";1011;4;263;"07.10.2008"
"09647";"Kirchenthumbach";1011;4;245;"07.10.2008"
"09648";"Neustadt a Kulm";1011;10;367;"07.10.2008"
"09651";"Vohenstrauss";1011;4;297;"07.10.2008"
"09652";"Waidhaus";1011;4;277;"07.10.2008"
"09653";"Eslarn";1011;4;267;"07.10.2008"
"09654";"Pleystein";1011;4;300;"07.10.2008"
"09655";"TÑnnesberg";1011;4;251;"07.10.2008"
"09656";"Moosbach b Vohenstrau·";1011;4;240;"07.10.2008"
"09657";"Waldthurn";1011;4;311;"07.10.2008"
"09658";"Georgenberg";1011;4;306;"07.10.2008"
"09659";"Leuchtenberg";1011;4;226;"07.10.2008"
"09661";"Sulzbach-Rosenberg";11;4;1222;"07.10.2008"
"09662";"Vilseck";1011;4;245;"07.10.2008"
"09663";"Neukirchen b Sulzbach-Rosenberg";1011;4;228;"07.10.2008"
"09664";"Hahnbach";1011;4;232;"07.10.2008"
"09665";"Kînigstein Oberpf";1011;4;234;"07.10.2008"
"09666";"Illschwang";1011;4;277;"07.10.2008"
"09671";"Oberviechtach";1011;4;269;"07.10.2008"
"09672";"Neunburg vorm Wald";1011;3;171;"07.10.2008"
"09673";"Tiefenbach Oberpf";1011;4;260;"07.10.2008"
"09674";"Schînsee";1011;4;281;"07.10.2008"
"09675";"Altendorf a Nabburg";1011;4;260;"07.10.2008"
"09676";"Winklarn";1011;4;274;"07.10.2008"
"09677";"Oberviechtach-Pullenried";1011;10;422;"07.10.2008"
"09681";"Windischeschenbach";1011;4;291;"07.10.2008"
"09682";"Erbendorf";1011;4;218;"07.10.2008"
"09683";"Friedenfels";1011;4;214;"07.10.2008"
"09701";"Sandberg Unterfr";1011;4;269;"07.10.2008"
"09704";"Euerdorf";1011;4;237;"07.10.2008"
"09708";"Bad Bocklet";1011;4;230;"07.10.2008"
"0971";"Bad Kissingen";1011;30;3096;"07.10.2008"
"09720";"öchtelhausen";1011;3;200;"07.10.2008"
"09721";"Schweinfurt";11;4;885;"07.10.2008"
"09722";"Werneck";1011;3;198;"07.10.2008"
"09723";"Rîthlein";11;4;1576;"07.10.2008"
"09724";"Stadtlauringen";1011;4;243;"07.10.2008"
"09725";"Poppenhausen Unterfr";1011;3;174;"07.10.2008"
"09726";"Euerbach";1011;4;218;"07.10.2008"
"09727";"Schonungen-Marktsteinach";1011;4;240;"07.10.2008"
"09728";"WÅlfershausen Unterfr";1011;4;269;"07.10.2008"
"09729";"Grettstadt";1011;4;313;"07.10.2008"
"09732";"Hammelburg";1011;3;171;"07.10.2008"
"09733";"MÅnnerstadt";1011;4;240;"07.10.2008"
"09734";"Burkardroth";1011;4;271;"07.10.2008"
"09735";"Massbach";1011;4;268;"07.10.2008"
"09736";"Oberthulba";1011;4;209;"07.10.2008"
"09737";"Wartmannsroth";1011;10;431;"07.10.2008"
"09738";"Rottershausen";1011;4;282;"07.10.2008"
"09741";"Bad BrÅckenau";1011;3;182;"07.10.2008"
"09742";"Kalbach Rhîn";1011;10;351;"07.10.2008"
"09744";"Zeitlofs-Detter";1011;10;398;"07.10.2008"
"09745";"Wildflecken";1011;10;451;"07.10.2008"
"09746";"Zeitlofs";1011;10;463;"07.10.2008"
"09747";"Geroda Bay";1011;4;217;"07.10.2008"
"09748";"Motten";1011;4;326;"07.10.2008"
"09749";"Oberbach Unterfr";1011;4;322;"07.10.2008"
"09761";"Bad Kînigshofen i Grabfeld";1011;4;267;"07.10.2008"
"09762";"Saal a d Saale";1011;4;316;"07.10.2008"
"09763";"Sulzdorf a d Lederhecke";1011;10;426;"07.10.2008"
"09764";"Hîchheim";1011;10;364;"07.10.2008"
"09765";"Trappstadt";1011;10;418;"07.10.2008"
"09766";"Grosswenkheim";1011;4;243;"07.10.2008"
"09771";"Bad Neustadt a d Saale";11;4;732;"07.10.2008"
"09772";"Bischofsheim a d Rhîn";1011;4;316;"07.10.2008"
"09773";"Unsleben";1011;4;206;"07.10.2008"
"09774";"Oberelsbach";1011;4;262;"07.10.2008"
"09775";"Schînau a d Brend";1011;4;314;"07.10.2008"
"09776";"Mellrichstadt";1011;4;243;"07.10.2008"
"09777";"Ostheim v d Rhîn";1011;4;341;"07.10.2008"
"09778";"Fladungen";1011;10;360;"07.10.2008"
"09779";"Nordheim v d Rhîn";1011;4;330;"07.10.2008"
"09802";"Ansbach-Katterbach";1011;10;396;"07.10.2008"
"09803";"Colmberg";1011;4;345;"07.10.2008"
"09804";"Aurach";1011;4;239;"07.10.2008"
"09805";"Burgoberbach";1011;4;233;"07.10.2008"
"0981";"Ansbach";1011;30;3368;"07.10.2008"
"09820";"Lehrberg";1011;4;324;"07.10.2008"
"09822";"Bechhofen a d Heide";1011;4;289;"07.10.2008"
"09823";"Leutershausen";1011;4;230;"07.10.2008"
"09824";"Dietenhofen";1011;4;319;"07.10.2008"
"09825";"Herrieden";1011;4;232;"07.10.2008"
"09826";"Weidenbach Mittelfr";1011;3;186;"07.10.2008"
"09827";"Lichtenau Mittelfr";1011;4;222;"07.10.2008"
"09828";"RÅgland";1011;10;394;"07.10.2008"
"09829";"Flachslanden";1011;4;296;"07.10.2008"
"09831";"Gunzenhausen";11;4;1183;"07.10.2008"
"09832";"WassertrÅdingen";1011;3;198;"07.10.2008"
"09833";"Heidenheim Mittelfr";1011;4;249;"07.10.2008"
"09834";"Theilenhofen";1011;4;232;"07.10.2008"
"09835";"Ehingen Mittelfr";1011;10;393;"07.10.2008"
"09836";"Gunzenhausen-Cronheim";1011;3;182;"07.10.2008"
"09837";"Haundorf";1011;4;219;"07.10.2008"
"09841";"Bad Windsheim";11;4;1338;"07.10.2008"
"09842";"Uffenheim";1011;4;209;"07.10.2008"
"09843";"Burgbernheim";1011;4;253;"07.10.2008"
"09844";"Obernzenn";1011;4;337;"07.10.2008"
"09845";"Oberdachstetten";1011;10;429;"07.10.2008"
"09846";"Ipsheim";1011;3;186;"07.10.2008"
"09847";"Ergersheim";1011;10;450;"07.10.2008"
"09848";"Simmershofen";1011;10;377;"07.10.2008"
"09851";"DinkelsbÅhl";1011;4;202;"07.10.2008"
"09852";"Feuchtwangen";1011;4;243;"07.10.2008"
"09853";"Wilburgstetten";1011;3;174;"07.10.2008"
"09854";"Wittelshofen";1011;3;175;"07.10.2008"
"09855";"Dentlein a Forst";1011;4;238;"07.10.2008"
"09856";"DÅrrwangen";1011;4;224;"07.10.2008"
"09857";"Schopfloch Mittelfr";1011;4;246;"07.10.2008"
"09861";"Rothenburg ob der Tauber";11;4;706;"07.10.2008"
"09865";"Adelshofen Mittelfr";1011;4;348;"07.10.2008"
"09867";"Geslau";1011;4;239;"07.10.2008"
"09868";"SchillingsfÅrst";1011;3;188;"07.10.2008"
"09869";"Wettringen Mittelfr";1011;4;280;"07.10.2008"
"09871";"Windsbach";1011;3;189;"07.10.2008"
"09872";"Heilsbronn";1011;3;179;"07.10.2008"
"09873";"Abenberg-Wassermungenau";1011;4;255;"07.10.2008"
"09874";"Neuendettelsau";1011;4;279;"07.10.2008"
"09875";"Wolframs-Eschenbach";1011;4;208;"07.10.2008"
"09876";"Rohr Mittelfr";1011;10;382;"07.10.2008"
"09901";"Hengersberg Bay";1011;4;210;"07.10.2008"
"09903";"Schîllnach";1011;3;176;"07.10.2008"
"09904";"Lalling";1011;3;197;"07.10.2008"
"09905";"Bernried Niederbay";1011;3;152;"07.10.2008"
"09906";"Mariaposching";1011;4;201;"07.10.2008"
"09907";"Zenting";1011;4;246;"07.10.2008"
"09908";"Schîfweg";1011;4;237;"07.10.2008"
"0991";"Deggendorf";1011;30;2927;"07.10.2008"
"09920";"Bischofsmais";1011;4;240;"07.10.2008"
"09921";"Regen";11;4;976;"07.10.2008"
"09922";"Zwiesel";11;4;995;"07.10.2008"
"09923";"Teisnach";1011;4;223;"07.10.2008"
"09924";"Bodenmais";1011;4;239;"07.10.2008"
"09925";"Bayerisch Eisenstein";1011;10;394;"07.10.2008"
"09926";"Frauenau";1011;4;271;"07.10.2008"
"09927";"Kirchberg Wald";1011;3;199;"07.10.2008"
"09928";"Kirchdorf i Wald";1011;4;235;"07.10.2008"
"09929";"Ruhmannsfelden";1011;4;266;"07.10.2008"
"09931";"Plattling";11;4;1173;"07.10.2008"
"09932";"Osterhofen";1011;3;178;"07.10.2008"
"09933";"Wallersdorf";1011;4;241;"07.10.2008"
"09935";"Stephansposching";1011;4;301;"07.10.2008"
"09936";"Wallerfing";1011;4;286;"07.10.2008"
"09937";"Oberpîring";1011;4;310;"07.10.2008"
"09938";"Moos Niederbay";1011;4;218;"07.10.2008"
"09941";"Kîtzting";1011;3;194;"07.10.2008"
"09942";"Viechtach";1011;4;225;"07.10.2008"
"09943";"Lam Oberpf";1011;4;226;"07.10.2008"
