Ortsnetzkennzahl;Ortsnetzname;StelligkeitNZE;StelligkeitNZZ;Losgroesse;KennzeichenHRNBbeantragbar;LetzteAenderungStelligkeit;LetzteAenderungLosgroesse
8274;Buttenwiesen;11;11;10000;False;30.04.2010;30.04.2010
8276;Baar Schwaben;11;11;10000;False;30.04.2010;30.04.2010
8281;Thannhausen Schwab;11;11;10000;False;30.04.2010;30.04.2010
8282;Krumbach Schwaben;11;11;10000;False;30.04.2010;30.04.2010
8283;Neuburg a d Kammel;11;11;10000;False;30.04.2010;30.04.2010
8284;Ziemetshausen;11;11;10000;False;30.04.2010;30.04.2010
8285;Burtenbach;11;11;10000;False;30.04.2010;30.04.2010
8291;Zusmarshausen;11;11;10000;False;30.04.2010;30.04.2010
8292;Dinkelscherben;11;11;10000;False;30.04.2010;30.04.2010
8293;Welden b Augsburg;11;11;10000;False;30.04.2010;30.04.2010
8294;Horgau;11;11;10000;False;30.04.2010;30.04.2010
8295;Altenmünster Schwab;11;11;10000;False;30.04.2010;30.04.2010
8296;Villenbach;11;11;10000;False;30.04.2010;30.04.2010
8302;Görisried;11;11;10000;False;30.04.2010;30.04.2010
8303;Waltenhofen;11;11;10000;False;30.04.2010;30.04.2010
8304;Wildpoldsried;11;11;10000;False;30.04.2010;30.04.2010
8306;Ronsberg;11;11;10000;False;30.04.2010;30.04.2010
831;Kempten Allgäu;11;11;10000;False;29.04.2010;29.04.2010
8320;Missen-Wilhams;11;11;10000;False;29.04.2010;29.04.2010
8321;Sonthofen;11;11;10000;False;28.02.2005;01.01.1998
8322;Oberstdorf;11;11;10000;False;04.12.2006;01.01.1998
8323;Immenstadt i Allgäu;11;11;10000;False;16.03.2009;01.01.1998
8324;Hindelang;11;11;10000;False;30.04.2010;30.04.2010
8325;Oberstaufen-Thalkirchdorf;11;11;10000;False;30.04.2010;30.04.2010
8326;Fischen i Allgäu;11;11;10000;False;30.04.2010;30.04.2010
8327;Rettenberg;11;11;10000;False;30.04.2010;30.04.2010
8328;Balderschwang;11;11;10000;False;29.04.2010;29.04.2010
8330;Legau;11;11;10000;False;30.04.2010;30.04.2010
8331;Memmingen;11;11;10000;False;12.05.2003;01.01.1998
8332;Ottobeuren;11;11;10000;False;30.04.2010;30.04.2010
8333;Babenhausen Schwab;11;11;10000;False;30.04.2010;30.04.2010
8334;Bad Grönenbach;11;11;10000;False;30.04.2010;30.04.2010
8335;Fellheim;11;11;10000;False;30.04.2010;30.04.2010
8336;Erkheim;11;11;10000;False;30.04.2010;30.04.2010
8337;Altenstadt Iller;11;11;10000;False;30.04.2010;30.04.2010
8338;Böhen;11;11;10000;False;29.04.2010;29.04.2010
8340;Baisweil;11;11;10000;False;29.04.2010;29.04.2010
8341;Kaufbeuren;11;11;5000;False;01.07.2001;29.04.2010
8342;Marktoberdorf;11;11;10000;False;02.04.2007;01.01.1998
8343;Aitrang;11;11;10000;False;30.04.2010;30.04.2010
8344;Westendorf b Kaufbeuren;11;11;10000;False;30.04.2010;30.04.2010
8345;Stöttwang;11;11;10000;False;18.06.2007;01.01.1998
8346;Pforzen;11;11;10000;False;04.12.2006;01.01.1998
8347;Friesenried;11;11;10000;False;30.04.2010;30.04.2010
8348;Bidingen;11;11;10000;False;29.04.2010;29.04.2010
8349;Stötten a Auerberg;11;11;10000;False;30.04.2010;30.04.2010
8361;Nesselwang;11;11;10000;False;30.04.2010;30.04.2010
8362;Füssen;11;11;10000;False;04.12.2006;01.01.1998
8363;Pfronten;11;11;10000;False;30.04.2010;30.04.2010
8364;Seeg;11;11;10000;False;04.12.2006;01.01.1998
8365;Wertach;11;11;10000;False;30.04.2010;30.04.2010
8366;Oy-Mittelberg;11;11;10000;False;30.04.2010;30.04.2010
8367;Roßhaupten Forggensee;11;11;10000;False;30.04.2010;30.04.2010
8368;Halblech;11;11;10000;False;30.04.2010;30.04.2010
8369;Rückholz;11;11;10000;False;29.04.2010;29.04.2010
8370;Wiggensbach;11;11;10000;False;30.04.2010;30.04.2010
8372;Obergünzburg;11;11;10000;False;02.04.2007;01.01.1998
8373;Altusried;11;11;10000;False;30.04.2010;30.04.2010
8374;Dietmannsried;11;11;10000;False;12.02.2007;01.01.1998
8375;Weitnau;11;11;10000;False;30.04.2010;30.04.2010
8376;Sulzberg Allgäu;11;11;10000;False;30.04.2010;30.04.2010
8377;Unterthingau;11;11;10000;False;30.04.2010;30.04.2010
8378;Buchenberg b Kempten;11;11;10000;False;30.04.2010;30.04.2010
8379;Waltenhofen-Oberdorf;11;11;10000;False;30.04.2010;30.04.2010
8380;Achberg;11;11;10000;False;29.04.2010;29.04.2010
8381;Lindenberg i Allgäu;11;11;10000;False;12.02.2007;01.01.1998
8382;Lindau Bodensee;11;11;10000;False;12.05.2003;01.01.1998
8383;Grünenbach Allgäu;11;11;10000;False;30.04.2010;30.04.2010
8384;Röthenbach Allgäu;11;11;10000;False;30.04.2010;30.04.2010
8385;Hergatz;11;11;10000;False;30.04.2010;30.04.2010
8386;Oberstaufen;11;11;10000;False;30.04.2010;30.04.2010
8387;Weiler-Simmerberg;11;11;10000;False;30.04.2010;30.04.2010
8388;Hergensweiler;11;11;10000;False;30.04.2010;30.04.2010
8389;Weissensberg;11;11;10000;False;30.04.2010;30.04.2010
8392;Markt Rettenbach;11;11;10000;False;30.04.2010;30.04.2010
8393;Holzgünz;11;11;10000;False;30.04.2010;30.04.2010
8394;Lautrach;11;11;10000;False;30.04.2010;30.04.2010
8395;Tannheim Württ;11;11;10000;False;30.04.2010;30.04.2010
8402;Münchsmünster;11;11;10000;False;30.04.2010;30.04.2010
8403;Pförring;11;11;10000;False;30.04.2010;30.04.2010
8404;Oberdolling;11;11;10000;False;30.04.2010;30.04.2010
8405;Stammham b Ingolstadt;11;11;10000;False;30.04.2010;30.04.2010
8406;Böhmfeld;11;11;10000;False;30.04.2010;30.04.2010
8407;Grossmehring;11;11;10000;False;30.04.2010;30.04.2010
841;Ingolstadt Donau;11;11;10000;False;30.04.2010;30.04.2010
8421;Eichstätt Bay;11;11;10000;False;04.12.2006;01.01.1998
8422;Dollnstein;11;11;10000;False;30.04.2010;30.04.2010
8423;Titting;11;11;10000;False;30.04.2010;30.04.2010
8424;Nassenfels;11;11;10000;False;30.04.2010;30.04.2010
8426;Walting Kr Eichstätt;11;11;10000;False;29.04.2010;29.04.2010
8427;Wellheim;11;11;10000;False;30.04.2010;30.04.2010
8431;Neuburg a d Donau;11;11;10000;False;04.09.2006;01.01.1998
8432;Burgheim;11;11;10000;False;30.04.2010;30.04.2010
8433;Königsmoos;11;11;10000;False;30.04.2010;30.04.2010
8434;Rennertshofen;11;11;10000;False;30.04.2010;30.04.2010
8435;Ehekirchen;11;11;10000;False;30.04.2010;30.04.2010
8441;Pfaffenhofen a d Ilm;11;11;10000;False;04.09.2006;01.01.1998
8442;Wolnzach;11;11;10000;False;30.04.2010;30.04.2010
8443;Hohenwart Paar;11;11;10000;False;30.04.2010;30.04.2010
8444;Schweitenkirchen;11;11;10000;False;30.04.2010;30.04.2010
8445;Gerolsbach;11;11;10000;False;30.04.2010;30.04.2010
8446;Pörnbach;11;11;10000;False;30.04.2010;30.04.2010
8450;Ingolstadt-Zuchering;11;11;10000;False;04.09.2006;01.01.1998
8452;Geisenfeld;11;11;10000;False;18.06.2007;01.01.1998
8453;Reichertshofen Oberbay;11;11;10000;False;30.04.2010;30.04.2010
8454;Karlshuld;11;11;10000;False;10.12.2007;01.01.1998
8456;Lenting;11;11;10000;False;30.04.2010;30.04.2010
8457;Vohburg a d Donau;11;11;10000;False;30.04.2010;30.04.2010
8458;Gaimersheim;11;11;10000;False;10.11.2008;01.01.1998
8459;Manching;11;11;10000;False;30.04.2010;30.04.2010
8460;Berching-Holnstein;11;11;10000;False;29.04.2010;29.04.2010
8461;Beilngries;11;11;10000;False;30.04.2010;30.04.2010
8462;Berching;11;11;10000;False;30.04.2010;30.04.2010
8463;Greding;11;11;10000;False;30.04.2010;30.04.2010
8464;Dietfurt a d Altmühl;11;11;10000;False;30.04.2010;30.04.2010
8465;Kipfenberg;11;11;10000;False;30.04.2010;30.04.2010
8466;Denkendorf Oberbay;11;11;10000;False;30.04.2010;30.04.2010
8467;Kinding;11;11;10000;False;30.04.2010;30.04.2010
8468;Altmannstein-Pondorf;11;11;10000;False;30.04.2010;30.04.2010
8469;Freystadt-Burggriesbach;11;11;10000;False;30.04.2010;30.04.2010
8501;Thyrnau;11;11;10000;False;30.04.2010;30.04.2010
8502;Fürstenzell;11;11;10000;False;30.04.2010;30.04.2010
8503;Neuhaus a Inn;11;11;10000;False;30.04.2010;30.04.2010
8504;Tittling;11;11;10000;False;30.04.2010;30.04.2010
8505;Hutthurm;11;11;10000;False;30.04.2010;30.04.2010
8506;Bad Höhenstadt;11;11;10000;False;30.04.2010;30.04.2010
8507;Neuburg a Inn;11;11;10000;False;30.04.2010;30.04.2010
8509;Ruderting;11;11;10000;False;30.04.2010;30.04.2010
851;Passau;11;11;10000;False;29.04.2010;29.04.2010
8531;Pocking;11;11;10000;False;30.04.2010;30.04.2010
8532;Griesbach i Rottal;11;11;10000;False;30.04.2010;30.04.2010
8533;Rotthalmünster;11;11;10000;False;30.04.2010;30.04.2010
8534;Tettenweis;11;11;10000;False;30.04.2010;30.04.2010
8535;Haarbach;11;11;10000;False;30.04.2010;30.04.2010
8536;Kößlarn;11;11;10000;False;30.04.2010;30.04.2010
8537;Bad Füssing-Aigen;11;11;10000;False;30.04.2010;30.04.2010
8538;Pocking-Hartkirchen;11;11;10000;False;30.04.2010;30.04.2010
8541;Vilshofen Niederbay;11;11;10000;False;11.05.2009;01.01.1998
8542;Ortenburg;11;11;10000;False;30.04.2010;30.04.2010
8543;Aidenbach;11;11;10000;False;30.04.2010;30.04.2010
8544;Eging a See;11;11;10000;False;30.04.2010;30.04.2010
8545;Hofkirchen Bay;11;11;10000;False;30.04.2010;30.04.2010
8546;Windorf-Otterskirchen;11;11;10000;False;30.04.2010;30.04.2010
8547;Osterhofen-Gergweis;11;11;10000;False;30.04.2010;30.04.2010
8548;Vilshofen-Sandbach;11;11;10000;False;29.04.2010;29.04.2010
8549;Vilshofen-Pleinting;11;11;10000;False;30.04.2010;30.04.2010
8550;Philippsreut;11;11;10000;False;29.04.2010;29.04.2010
8551;Freyung;11;11;10000;False;30.04.2010;30.04.2010
8552;Grafenau Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8553;Spiegelau;11;11;10000;False;30.04.2010;30.04.2010
8554;Schönberg Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8555;Perlesreut;11;11;10000;False;30.04.2010;30.04.2010
8556;Haidmühle;11;11;10000;False;29.04.2010;29.04.2010
8557;Mauth;11;11;10000;False;30.04.2010;30.04.2010
8558;Hohenau Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8561;Pfarrkirchen Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8562;Triftern;11;11;10000;False;30.04.2010;30.04.2010
8563;Bad Birnbach Rottal;11;11;10000;False;30.04.2010;30.04.2010
8564;Johanniskirchen;11;11;10000;False;30.04.2010;30.04.2010
8565;Dietersburg-Baumgarten;11;11;10000;False;30.04.2010;30.04.2010
8571;Simbach a Inn;11;11;10000;False;04.12.2006;01.01.1998
8572;Tann Niederbay;11;11;10000;False;16.03.2009;01.01.1998
8573;Ering;11;11;10000;False;30.04.2010;30.04.2010
8574;Wittibreut;11;11;10000;False;30.04.2010;30.04.2010
8581;Waldkirchen Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8582;Röhrnbach;11;11;10000;False;30.04.2010;30.04.2010
8583;Neureichenau;11;11;10000;False;30.04.2010;30.04.2010
8584;Breitenberg Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8585;Grainet;11;11;10000;False;30.04.2010;30.04.2010
8586;Hauzenberg;11;11;10000;False;30.04.2010;30.04.2010
8591;Obernzell;11;11;10000;False;30.04.2010;30.04.2010
8592;Wegscheid Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8593;Untergriesbach;11;11;10000;False;30.04.2010;30.04.2010
861;Traunstein;11;11;10000;False;29.04.2010;29.04.2010
8621;Trostberg;11;11;10000;False;12.02.2007;01.01.1998
8622;Tacherting- Peterskirchen;11;11;10000;False;29.04.2010;29.04.2010
8623;Kirchweidach;11;11;10000;False;30.04.2010;30.04.2010
8624;Obing;11;11;10000;False;29.04.2010;29.04.2010
8628;Kienberg Oberbay;11;11;10000;False;30.04.2010;30.04.2010
8629;Palling;11;11;10000;False;30.04.2010;30.04.2010
8630;Oberneukirchen;11;11;10000;False;29.04.2010;29.04.2010
8631;Mühldorf a Inn;11;11;10000;False;30.10.2006;01.01.1998
8633;Tüßling;11;11;10000;False;30.04.2010;30.04.2010
8634;Garching a d Alz;11;11;10000;False;12.02.2007;01.01.1998
8635;Pleiskirchen;11;11;10000;False;30.04.2010;30.04.2010
8636;Ampfing;11;11;10000;False;30.04.2010;30.04.2010
8637;Lohkirchen;11;11;10000;False;29.04.2010;29.04.2010
8638;Waldkraiburg;11;11;10000;False;12.02.2007;01.01.1998
8639;Neumarkt-Sankt Veit;11;11;10000;False;30.04.2010;30.04.2010
8640;Reit Im Winkl;11;11;10000;False;29.04.2010;29.04.2010
8641;Grassau Kr Traunstein;11;11;10000;False;30.04.2010;30.04.2010
8642;Übersee;11;11;10000;False;30.04.2010;30.04.2010
8649;Schleching;11;11;10000;False;30.04.2010;30.04.2010
8650;Marktschellenberg;11;11;10000;False;30.04.2010;30.04.2010
8651;Bad Reichenhall;11;11;10000;False;04.12.2006;01.01.1998
8652;Berchtesgaden;11;11;10000;False;12.02.2007;01.01.1998
8654;Freilassing;11;11;10000;False;04.12.2006;01.01.1998
8656;Anger;11;11;10000;False;30.04.2010;30.04.2010
8657;Ramsau b Berchtesgaden;11;11;10000;False;30.04.2010;30.04.2010
8661;Grabenstätt Chiemsee;11;11;10000;False;30.04.2010;30.04.2010
8662;Siegsdorf Kr Traunstein;11;11;10000;False;30.04.2010;30.04.2010
8663;Ruhpolding;11;11;10000;False;30.04.2010;30.04.2010
8664;Chieming;11;11;10000;False;30.04.2010;30.04.2010
8665;Inzell;11;11;10000;False;30.04.2010;30.04.2010
8666;Teisendorf;11;11;10000;False;30.04.2010;30.04.2010
8667;Seeon-Seebruck;11;11;10000;False;30.04.2010;30.04.2010
8669;Traunreut;11;11;10000;False;18.06.2007;01.01.1998
8670;Reischach Kr Altötting;11;11;10000;False;30.04.2010;30.04.2010
8671;Altötting;11;11;10000;False;12.02.2007;01.01.1998
8677;Burghausen Salzach;11;11;10000;False;10.11.2008;01.01.1998
8678;Marktl;11;11;10000;False;30.04.2010;30.04.2010
8679;Burgkirchen a d Alz;11;11;10000;False;10.11.2008;01.01.1998
8681;Waging a See;11;11;10000;False;12.02.2007;01.01.1998
8682;Laufen Salzach;11;11;10000;False;30.04.2010;30.04.2010
8683;Tittmoning;11;11;10000;False;30.04.2010;30.04.2010
8684;Fridolfing;11;11;10000;False;04.12.2006;01.01.1998
8685;Kirchanschöring;11;11;10000;False;29.04.2010;29.04.2010
8686;Petting;11;11;10000;False;29.04.2010;29.04.2010
8687;Taching-Tengling;11;11;10000;False;30.04.2010;30.04.2010
8702;Wörth a d Isar;11;11;10000;False;12.02.2007;01.01.1998
8703;Essenbach;11;11;10000;False;12.02.2007;01.01.1998
8704;Altdorf-Pfettrach;11;11;10000;False;30.04.2010;30.04.2010
8705;Altfraunhofen;11;11;10000;False;30.04.2010;30.04.2010
8706;Vilsheim;11;11;10000;False;30.04.2010;30.04.2010
8707;Adlkofen;11;11;10000;False;30.04.2010;30.04.2010
8708;Weihmichl-Unterneuhausen;11;11;10000;False;30.04.2010;30.04.2010
8709;Eching Niederbay;11;11;10000;False;30.04.2010;30.04.2010
871;Landshut;11;11;10000;False;29.04.2010;29.04.2010
8721;Eggenfelden;11;11;10000;False;04.12.2006;01.01.1998
8722;Gangkofen;11;11;10000;False;30.04.2010;30.04.2010
8723;Arnstorf;11;11;10000;False;30.04.2010;30.04.2010
8724;Massing;11;11;10000;False;30.04.2010;30.04.2010
8725;Wurmannsquick;11;11;10000;False;30.04.2010;30.04.2010
8726;Schönau Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8727;Falkenberg Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8728;Geratskirchen;11;11;10000;False;30.04.2010;30.04.2010
8731;Dingolfing;11;11;10000;False;04.09.2006;01.01.1998
8732;Frontenhausen;11;11;10000;False;30.04.2010;30.04.2010
8733;Mengkofen;11;11;10000;False;30.04.2010;30.04.2010
8734;Reisbach Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8735;Gangkofen-Kollbach;11;11;10000;False;30.04.2010;30.04.2010
8741;Vilsbiburg;11;11;10000;False;12.02.2007;01.01.1998
8742;Velden Vils;11;11;10000;False;30.04.2010;30.04.2010
8743;Geisenhausen;11;11;10000;False;30.04.2010;30.04.2010
8744;Gerzen;11;11;10000;False;30.04.2010;30.04.2010
8745;Bodenkirchen;11;11;10000;False;30.04.2010;30.04.2010
8751;Mainburg;11;11;10000;False;30.04.2010;30.04.2010
8752;Au i d Hallertau;11;11;10000;False;12.02.2007;01.01.1998
8753;Elsendorf Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8754;Volkenschwand;11;11;10000;False;30.04.2010;30.04.2010
8756;Nandlstadt;11;11;10000;False;30.04.2010;30.04.2010
8761;Moosburg a d Isar;11;11;10000;False;12.02.2007;01.01.1998
8762;Wartenberg Oberbay;11;11;10000;False;30.04.2010;30.04.2010
8764;Mauern Kr Freising;11;11;10000;False;30.04.2010;30.04.2010
8765;Bruckberg Niederbay;11;11;10000;False;30.04.2010;30.04.2010
8766;Gammelsdorf;11;11;10000;False;29.04.2010;29.04.2010
8771;Ergoldsbach;11;11;10000;False;30.04.2010;30.04.2010
8772;Mallersdorf-Pfaffenberg;11;11;10000;False;30.04.2010;30.04.2010
8773;Neufahrn i NB;11;11;10000;False;30.04.2010;30.04.2010
8774;Bayerbach b Ergoldsbach;11;11;10000;False;30.04.2010;30.04.2010
8781;Rottenburg a d Laaber;11;11;10000;False;30.04.2010;30.04.2010
8782;Pfeffenhausen;11;11;10000;False;30.04.2010;30.04.2010
8783;Rohr i NB;11;11;10000;False;30.04.2010;30.04.2010
8784;Hohenthann;11;11;10000;False;30.04.2010;30.04.2010
8785;Rottenburg-Oberroning;11;11;10000;False;29.04.2010;29.04.2010
8801;Seeshaupt;11;11;10000;False;16.03.2009;01.01.1998
8802;Huglfing;11;11;10000;False;30.04.2010;30.04.2010
8803;Peissenberg;11;11;10000;False;04.12.2006;01.01.1998
8805;Hohenpeissenberg;11;11;10000;False;30.04.2010;30.04.2010
8806;Utting a Ammersee;11;11;10000;False;30.04.2010;30.04.2010
8807;Dießen a Ammersee;11;11;10000;False;12.02.2007;01.01.1998
8808;Pähl;11;11;10000;False;30.04.2010;30.04.2010
8809;Wessobrunn;11;11;10000;False;30.04.2010;30.04.2010
881;Weilheim i OB;11;11;10000;False;30.04.2010;30.04.2010
8821;Garmisch-Partenkirchen;11;11;10000;False;12.05.2003;01.01.1998
8822;Oberammergau;11;11;10000;False;30.04.2010;30.04.2010
8823;Mittenwald;11;11;10000;False;30.04.2010;30.04.2010
8824;Oberau Loisach;11;11;10000;False;30.04.2010;30.04.2010
8825;Krün;11;11;10000;False;30.04.2010;30.04.2010
8841;Murnau a Staffelsee;11;11;10000;False;04.12.2006;01.01.1998
8845;Bad Kohlgrub;11;11;10000;False;12.02.2007;01.01.1998
8846;Uffing a Staffelsee;11;11;10000;False;30.04.2010;30.04.2010
8847;Obersöchering;11;11;10000;False;16.03.2009;01.01.1998
8851;Kochel a See;11;11;10000;False;30.04.2010;30.04.2010
8856;Penzberg;11;11;10000;False;12.05.2003;01.01.1998
8857;Benediktbeuern;11;11;10000;False;30.04.2010;30.04.2010
8858;Kochel-Walchensee;11;11;10000;False;29.04.2010;29.04.2010
8860;Bernbeuren;11;11;10000;False;30.04.2010;30.04.2010
8861;Schongau;11;11;10000;False;12.05.2003;01.01.1998
8862;Steingaden Oberbay;11;11;10000;False;30.04.2010;30.04.2010
8867;Rottenbuch Oberbay;11;11;10000;False;30.04.2010;30.04.2010
8868;Schwabsoien;11;11;10000;False;30.04.2010;30.04.2010
8869;Kinsau;11;11;10000;False;30.04.2010;30.04.2010
89;München;10;11;150000;False;31.10.2005;29.04.2010
906;Donauwörth;11;11;10000;False;30.04.2010;30.04.2010
9070;Tapfheim;11;11;10000;False;30.04.2010;30.04.2010
9071;Dillingen a d Donau;11;11;10000;False;04.12.2006;01.01.1998
9072;Lauingen Donau;11;11;10000;False;30.04.2010;30.04.2010
9073;Gundelfingen a d Donau;11;11;10000;False;30.04.2010;30.04.2010
9074;Höchstädt a d Donau;11;11;10000;False;30.04.2010;30.04.2010
9075;Glött;11;11;10000;False;30.04.2010;30.04.2010
9076;Wittislingen;11;11;10000;False;30.04.2010;30.04.2010
9077;Bachhagel;11;11;10000;False;30.04.2010;30.04.2010
9078;Mertingen;11;11;10000;False;30.04.2010;30.04.2010
9080;Harburg Schwaben;11;11;10000;False;30.04.2010;30.04.2010
9081;Nördlingen;11;11;5000;False;01.08.2001;29.04.2010
9082;Oettingen i Bay;11;11;10000;False;30.04.2010;30.04.2010
9083;Möttingen;11;11;10000;False;30.04.2010;30.04.2010
9084;Bissingen Schwab;11;11;10000;False;30.04.2010;30.04.2010
9085;Alerheim;11;11;10000;False;30.04.2010;30.04.2010
9086;Fremdingen;11;11;10000;False;30.04.2010;30.04.2010
9087;Marktoffingen;11;11;10000;False;30.04.2010;30.04.2010
9088;Mönchsdeggingen;11;11;10000;False;30.04.2010;30.04.2010
9089;Bissingen-Unterringingen;11;11;10000;False;30.04.2010;30.04.2010
9090;Rain Lech;11;11;10000;False;30.04.2010;30.04.2010
9091;Monheim Schwab;11;11;10000;False;30.04.2010;30.04.2010
9092;Wemding;11;11;10000;False;30.04.2010;30.04.2010
9093;Polsingen;11;11;10000;False;29.04.2010;29.04.2010
9094;Tagmersheim;11;11;10000;False;30.04.2010;30.04.2010
9097;Marxheim;11;11;10000;False;29.04.2010;29.04.2010
9099;Kaisheim;11;11;10000;False;29.04.2010;29.04.2010
9101;Langenzenn;11;11;10000;False;30.04.2010;30.04.2010
9102;Wilhermsdorf;11;11;10000;False;30.04.2010;30.04.2010
9103;Cadolzburg;11;11;10000;False;30.04.2010;30.04.2010
9104;Emskirchen;11;11;10000;False;30.04.2010;30.04.2010
9105;Grosshabersdorf;11;11;10000;False;30.04.2010;30.04.2010
9106;Markt Erlbach;11;11;10000;False;30.04.2010;30.04.2010
9107;Trautskirchen;11;11;10000;False;30.04.2010;30.04.2010
911;Nürnberg;11;11;10000;False;30.04.2010;30.04.2010
9120;Leinburg;11;11;10000;False;30.04.2010;30.04.2010
9122;Schwabach;11;11;10000;False;12.02.2007;01.01.1998
9123;Lauf a d Pegnitz;11;11;10000;False;12.02.2007;01.01.1998
9126;Eckental;11;11;10000;False;04.12.2006;01.01.1998
9127;Rosstal Mittelfr;11;11;10000;False;30.04.2010;30.04.2010
9128;Feucht;11;11;10000;False;12.02.2007;01.01.1998
9129;Wendelstein;11;11;10000;False;28.02.2005;01.01.1998
9131;Erlangen;11;11;10000;False;12.05.2003;01.01.1998
9132;Herzogenaurach;11;11;10000;False;04.12.2006;01.01.1998
9133;Baiersdorf Mittelfr;11;11;10000;False;02.04.2007;01.01.1998
9134;Neunkirchen a Brand;11;11;10000;False;30.04.2010;30.04.2010
9135;Heßdorf Mittelfr;11;11;10000;False;30.04.2010;30.04.2010
9141;Weißenburg i Bay;11;11;10000;False;12.02.2007;01.01.1998
9142;Treuchtlingen;11;11;10000;False;12.02.2007;01.01.1998
9143;Pappenheim Mittelfr;11;11;10000;False;30.04.2010;30.04.2010
9144;Pleinfeld;11;11;10000;False;30.04.2010;30.04.2010
9145;Solnhofen;11;11;10000;False;29.04.2010;29.04.2010
9146;Markt Berolzheim;11;11;10000;False;30.04.2010;30.04.2010
9147;Nennslingen;11;11;10000;False;30.04.2010;30.04.2010
9148;Ettenstatt;11;11;10000;False;30.04.2010;30.04.2010
9149;Weissenburg-Suffersheim;11;11;10000;False;29.04.2010;29.04.2010
9151;Hersbruck;11;11;10000;False;12.02.2007;01.01.1998
9152;Hartenstein Mittelfr;11;11;10000;False;30.04.2010;30.04.2010
